2018-06-03 16:08:59 [INFO] | | OPEN | HIGH | LOW | CLOSE | LAST PRICE | VAL BUY | VAL SELL |
2018-06-03 19:38:01 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385211.0 | 394050.8 |
2018-06-03 19:39:02 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385211.0 | 394039.8 |
2018-06-03 19:40:02 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385211.0 | 394038.8 |
2018-06-03 19:41:06 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394038.8 |
2018-06-03 19:42:06 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 394038.8 |
2018-06-03 19:43:10 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 394027.8 |
2018-06-03 19:44:11 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 394016.8 |
2018-06-03 19:45:14 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394016.8 |
2018-06-03 19:46:14 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 394005.8 |
2018-06-03 19:47:17 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 393995.8 |
2018-06-03 19:48:17 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385210.0 | 393994.8 |
2018-06-03 19:49:18 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 393983.8 |
2018-06-03 19:49:37 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 394199.0 | 385200.0 | 393983.8 |
2018-06-03 19:50:18 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385210.0 | 393973.8 |
2018-06-03 19:51:21 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385210.0 | 393972.8 |
2018-06-03 19:52:24 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385210.0 | 393962.8 |
2018-06-03 19:53:27 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385210.0 | 393961.8 |
2018-06-03 19:54:26 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385220.0 | 393951.8 |
2018-06-03 19:55:26 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385220.0 | 393950.8 |
2018-06-03 19:56:26 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385220.0 | 393940.8 |
2018-06-03 19:57:26 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385220.0 | 393939.8 |
2018-06-03 19:58:28 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385158.33 | 393939.8 |
2018-06-03 19:59:30 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 385158.33 | 385158.33 | 385230.0 | 393928.8 |
